location,price,floor_size,bathrooms,bedrooms,parking
"['Newlands', 'Bantry Bay', 'Muizenberg', 'Sea Point', 'Woodstock', 'Woodstock', 'Rondebosch', 'Green Point', 'Grassy Park', 'Constantia', 'Constantia', 'Bakoven', 'Sea Point', 'Diep River', 'Mouille Point', 'Claremont Upper', 'Claremont Upper', 'Bo Kaap', 'De Waterkant', 'Constantia', 'Bo Kaap']","['\n\n            R 5\xa0250\xa0000\n        ', '\n\n            R 19\xa0990\xa0000\n        ', '\n\n            R 1\xa0485\xa0000\n        ', '\n\n            R 6\xa0950\xa0000\n        ', '\n\n            R 3\xa0400\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 4\xa0300\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 1\xa0690\xa0000\n        ', '\n\n            R 42\xa0000\xa0000\n        ', '\n\n            R 17\xa0800\xa0000\n        ', '\n\n            R 23\xa0000\xa0000\n        ', '\n\n            R 6\xa0950\xa0000\n        ', '\n\n            R 1\xa0230\xa0254\n        ', '\n\n            R 7\xa0950\xa0000\n        ', '\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 3\xa0998\xa0999\n        ', '\n\n            R 6\xa0495\xa0000\n        ', '\n\n            R 3\xa0250\xa0000\n        ', '\n\n            R 3\xa0299\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ']","['120 m²', '230 m²', '103 m²', '258 m²', '143 m²', '297 m²', '496 m²', '77 m²', None, '9 938 m²', '4 836 m²', '289 m²', '258 m²', '42 m²', '135 m²', '100 m²', '147 m²', '360 m²', '57 m²', '81 m²', None]","['2', '3.5', '2', '2', '2', '3', '3', '1', '2', '5', '4', '3', '2', '1', '2', '2', '2', '2', '1', '1', '1']","['2', '3', '2', '3', '3', '6', '4', '2', '5', '5', '4', '3', '3', '1', '3', '2', '3', '3', '1', '2', '2']","['2', '1', '2', '2', None, None, '2', '1', '4', '14', '11', '2', '2', None, '1', '2', '2', None, '1', '2', None]"
"['Kenilworth Upper', 'Constantia', 'Sea Point', 'Woodstock', 'Crawford', 'Retreat', 'Cape Town City Centre', 'Oranjezicht', 'Grassy Park', 'Gardens', 'Mouille Point', 'Rondebosch', 'Sea Point', 'Mouille Point', 'Athlone', 'Cape Town City Centre', 'Lakeside', 'Crawford', 'Tamboerskloof', 'Mouille Point', 'Cape Town City Centre']","['\n\n            R 2\xa0495\xa0000\n        ', '\n            POA\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 1\xa0450\xa0000\n        ', '\n\n            R 5\xa0500\xa0000\n        ', '\n\n            R 1\xa0850\xa0000\n        ', '\n\n            R 5\xa0450\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 300\xa0000\n        ', '\n\n            R 6\xa0000\xa0000\n        ', '\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 6\xa0900\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 2\xa0999\xa0000\n        ', '\n\n            R 1\xa0164\xa0000\n        ', '\n\n            R 2\xa0595\xa0000\n        ', '\n\n            R 5\xa0500\xa0000\n        ', '\n\n            R 1\xa0300\xa0000\n        ', '\n\n            R 7\xa0950\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ']","['156 m²', '9 490 ha', '43 m²', '72 m²', '991 m²', '491 m²', '111 m²', '141 m²', None, '92 m²', '65 m²', '250 m²', '94 m²', '60 m²', '660 m²', '24 m²', '335 m²', '991 m²', '34 m²', '128 m²', '67 m²']","['2', '6', '1', '2', '8', '2', '2', '2', '1', '2', '1', '2.5', '2', '1', '2', '1', '3', '8', None, '2', '2']","['3', '6', '1', '2', '10', '5', '2', '3', '2', '2', '1', '4', '2', '1', '3', None, '4', '10', None, '2', '2']","['2', '8', None, '1', '4', '5', '2', '2', '1', '1', None, '3', '1', None, '6', '1', '3', '4', None, '2', '1']"
"['Woodstock', 'Constantia', 'Cape Town City Centre', 'Foreshore', 'Cape Town City Centre', 'Sea Point', 'Waterfront', 'Wynberg Upper', 'Cape Town City Centre', 'Fresnaye', 'Wynberg Upper', 'Kenilworth', 'Waterfront', 'Observatory', 'Constantia', 'Sea Point', 'Tamboerskloof', 'Zonnebloem', 'Sea Point', 'Diep River', 'Claremont']","['\n\n            R 1\xa0695\xa0000\n        ', '\n\n            R 8\xa0495\xa0000\n        ', '\n\n            R 1\xa0195\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 1\xa0495\xa0000\n        ', '\n\n            R 2\xa0300\xa0000\n        ', '\n\n            R 8\xa0995\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 31\xa0000\xa0000\n        ', '\n\n            R 5\xa0950\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 7\xa0950\xa0000\n        ', '\n\n            R 3\xa0100\xa0000\n        ', '\n\n            R 3\xa0495\xa0000\n        ', '\n\n            R 7\xa0900\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 6\xa0495\xa0000\n        ', '\n\n            R 1\xa0599\xa0061\n        ', '\n\n            R 1\xa0250\xa0000\n        ']","[None, '1 989 m²', '42 m²', '55 m²', '41 m²', '64 m²', '126 m²', '436 m²', '76 m²', '979 m²', '436 m²', '77 m²', '116 m²', '99 m²', '147 m²', '125 m²', '72 m²', '60 m²', '372 m²', '66 m²', None]","['1', '4', '1', '1', '1', '1', '2', '4', '1', '5', '4', '2', '1', '2', '2', '3', '1', '1', '5', '1', '1']","['1', '4', None, '1', '0.5', '1', '2', '5', '1', '5', '5', '2', '1', '2', '3', '3', '2', '2', '5', '2', '1']","['1', '2', None, '1', '1', '1', '1', '2', '1', '3', '2', '2', '2', None, '2', '2', '1', '1', '3', None, '1']"
"['Kenilworth', 'St James', 'Tokai', 'Sea Point', 'Foreshore', 'Grassy Park', 'Kenilworth Upper', 'Constantia', 'Marina Da Gama', 'Oranjezicht', 'Rondebosch', 'Constantia', 'Foreshore', 'Zonnebloem', 'Tamboerskloof', 'Claremont', 'Green Point', 'Constantia', 'Claremont Upper', 'Kenilworth', 'Wynberg']","['\n\n            R 2\xa0795\xa0000\n        ', '\n\n            R 9\xa0950\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 799\xa0995\n        ', '\n\n            R 7\xa0500\xa0000\n        ', '\n\n            R 12\xa0950\xa0000\n        ', '\n\n            R 2\xa0200\xa0000\n        ', '\n\n            R 3\xa0695\xa0000\n        ', '\n\n            R 1\xa0445\xa0000\n        ', '\n\n            R 11\xa0520\xa0000\n        ', '\n\n            R 2\xa0800\xa0000\n        ', '\n\n            R 685\xa0000\n        ', '\n\n            R 1\xa0245\xa0000\n        ', '\n\n            R 6\xa0299\xa0000\n        ', '\n\n            R 19\xa0995\xa0000\n        ', '\n\n            R 11\xa0520\xa0000\n        ', '\n\n            R 1\xa0390\xa0000\n        ', '\n\n            R 1\xa0280\xa0000\n        ', '\n\n            R 399\xa0000\n        ']","['88 m²', '665 m²', '80 m²', '240 m²', '55 m²', '50 m²', '1 408 m²', '1 295 m²', '592 m²', '63 m²', '46 m²', '659 m²', '55 m²', '29 m²', '44 m²', '709 m²', '404 m²', '659 m²', '43 m²', '76 m²', None]","['2', '3', '2', '3', '1', '1', '4', '3.5', '2', '1', '1', '4', '1', '1', '1', '3', '4', '4', '1', '1', '1']","['3', '4', '2', '3', '1', '2', '4', '4', '3', '2', '1', '3', '1', '1', None, '4', '3', '3', '1', '2', '1']","['2', '1', '2', None, '1', '1', '4', '3', '1', '1', '1', '2', '1', None, None, '4', '3', '2', '1', '1', None]"
"['Bantry Bay', 'Sea Point', 'Grassy Park', 'Sea Point', 'Mouille Point', 'Sea Point', 'Fresnaye', 'Grassy Park', 'Muizenberg', 'Mouille Point', 'Fresnaye', 'Vredehoek', 'Wynberg Upper', 'Cape Town City Centre', 'Gardens', 'Camps Bay', 'Green Point', 'Rondebosch', 'Cape Town City Centre', 'Gardens', 'Kenilworth Upper']","['\n\n            R 31\xa0999\xa0000\n        ', '\n\n            R 8\xa0795\xa0000\n        ', '\n\n            R 2\xa0490\xa0000\n        ', '\n\n            R 2\xa0440\xa0000\n        ', '\n\n            R 5\xa0500\xa0000\n        ', '\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 490\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 24\xa0995\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 1\xa0200\xa0000\n        ', '\n\n            R 2\xa0590\xa0000\n        ', '\n\n            R 4\xa0350\xa0000\n        ', '\n\n            R 24\xa0995\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ', '\n\n            R 8\xa0900\xa0000\n        ', '\n\n            R 1\xa0300\xa0000\n        ', '\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 4\xa0950\xa0000\n        ']","[None, '363 m²', None, '58 m²', '110 m²', '76 m²', '44 m²', None, '83 m²', '294 m²', '44 m²', '106 m²', None, '40 m²', '112 m²', '300 m²', '118 m²', '991 m²', '36 m²', '46 m²', '529 m²']","['3.5', '2', '4', '1', '2', '1', '1', '1', '2', '3.5', '1', '2', '1', '1', '1', '4.5', '2', '3', '1', '1', '2']","['3', '3', '6', '1', '3', '2', '0.5', '2', '2', '3', '0.5', '3', '1', '1', '1', '4', '2', '4', '1', '1', '3']","['2', '2', '2', '1', '1', '2', None, None, '1', '2', None, '2', None, None, '2', '2', '1', '6', '1', '1', '2']"
"['Foreshore', 'Observatory', 'Muizenberg', 'Foreshore', 'Green Point', 'Constantia', 'De Waterkant', 'Cape Town City Centre', 'Kenilworth', 'Lakeside', 'Stonehurst Mountain Estate', 'Muizenberg', 'Green Point', 'Gardens', 'Cape Town City Centre', 'Sea Point', 'Tokai', 'Tokai', 'Rondebosch', 'Vredehoek', 'Woodstock']","['\n\n            R 3\xa0950\xa0000\n        ', '\n\n            R 2\xa0325\xa0000\n        ', '\n\n            R 2\xa0430\xa0000\n        ', '\n\n            R 3\xa0150\xa0000\n        ', '\n\n            R 4\xa0100\xa0000\n        ', '\n\n            R 6\xa0500\xa0000\n        ', '\n\n            R 2\xa0530\xa0000\n        ', '\n\n            R 1\xa0375\xa0000\n        ', '\n\n            R 2\xa0050\xa0000\n        ', '\n\n            R 2\xa0350\xa0000\n        ', '\n\n            R 5\xa0900\xa0000\n        ', '\n\n            R 2\xa0430\xa0000\n        ', '\n\n            R 3\xa0648\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 5\xa0499\xa0500\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 1\xa0975\xa0000\n        ', '\n\n            R 1\xa0095\xa0000\n        ', '\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 1\xa0710\xa0000\n        ']","['138 m²', '75 m²', '149 m²', '55 m²', '87 m²', '1 349 m²', '91 m²', '43 m²', '66 m²', '298 m²', '291 m²', '149 m²', '64 m²', '42 m²', '48 m²', '310 m²', None, None, '30 m²', '148 m²', '52 m²']","['2', '2', '2', '1', '1', '2', '1', '1', '2', '2', '3.5', '2', '1', '1', '1', '2', '2', '2', '1', '1', '1']","['2', '2', '3', '1', '2', '3', '1', '1', '2', '3', '3', '3', '1', '0.5', '1', '3', '2', '2', None, '3', '1']","['2', '1', None, '1', '1', None, '1', '1', '2', '3', '4', None, None, None, None, '1', '1', '1', None, None, '1']"
"['Gardens', 'Cape Town City Centre', 'Sea Point', 'Tokai', 'Tokai', 'Rondebosch', 'Vredehoek', 'Woodstock', 'Woodstock', 'Higgovale', 'Bishop Lavis', 'Belhar', 'Green Point', 'Llandudno', 'Cape Town City Centre', 'Muizenberg', 'Salt River', 'Sybrand Park', 'Athlone', 'Tokai', 'Constantia']","['\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ', '\n\n            R 5\xa0499\xa0500\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 1\xa0975\xa0000\n        ', '\n\n            R 1\xa0095\xa0000\n        ', '\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 1\xa0710\xa0000\n        ', '\n\n            R 2\xa0380\xa0000\n        ', '\n\n            R 7\xa0999\xa0000\n        ', '\n\n            R 1\xa0150\xa0000\n        ', '\n\n            R 730\xa0000\n        ', '\n\n            R 6\xa0250\xa0000\n        ', '\n\n            R 27\xa0500\xa0000\n        ', '\n\n            R 1\xa0350\xa0000\n        ', '\n\n            R 950\xa0000\n        ', '\n\n            R 2\xa0295\xa0000\n        ', '\n\n            R 2\xa0600\xa0000\n        ', '\n\n            R 1\xa0999\xa0000\n        ', '\n\n            R 1\xa0975\xa0000\n        ', '\n\n            R 5\xa0495\xa0000\n        ']","['42 m²', '48 m²', '310 m²', None, None, '30 m²', '148 m²', '52 m²', '68 m²', '522 m²', None, '45 m²', '258 m²', '1 095 m²', '32 m²', None, '116 m²', '732 m²', '496 m²', None, '1 676 m²']","['1', '1', '2', '2', '2', '1', '1', '1', '2', '3', '1', '1', '2', '5', '1', '1', '2', '2', '2', '2', '3.5']","['0.5', '1', '3', '2', '2', None, '3', '1', '2', '4', '3', '2', '3', '5', '0.5', '2', '3', '4', '4', '2', '5']","[None, None, '1', '1', '1', None, None, '1', '1', '2', '1', '1', '1', '4', None, '1', None, '1', '1', '1', '8']"
"['Diep River', 'Vredehoek', 'Muizenberg', 'Gardens', 'Camps Bay', 'Cape Town City Centre', 'Foreshore', 'Kenilworth Upper', 'Tokai', 'Pinelands', 'Green Point', 'Cape Town City Centre', 'Gardens', 'Sea Point', 'Green Point', 'Plumstead', 'Constantia', 'Camps Bay', 'Sea Point', 'Woodstock', 'Stonehurst Mountain Estate']","['\n\n            R 1\xa0695\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 995\xa0000\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 25\xa0980\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 3\xa0000\xa0000\n        ', '\n\n            R 3\xa0200\xa0000\n        ', '\n\n            R 8\xa0900\xa0000\n        ', '\n\n            R 1\xa0625\xa0000\n        ', '\n\n            R 4\xa0399\xa0000\n        ', '\n\n            R 1\xa0995\xa0000\n        ', '\n\n            R 2\xa0250\xa0000\n        ', '\n\n            R 3\xa0850\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 2\xa0495\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 16\xa0900\xa0000\n        ', '\n\n            R 2\xa0995\xa0000\n        ', '\n\n            R 2\xa0500\xa0000\n        ', '\n\n            R 11\xa0950\xa0000\n        ']","['197 m²', '60 m²', '56 m²', '63 m²', '310 m²', '37 m²', '55 m²', '190 m²', '540 m²', '84 m²', '106 m²', '37 m²', '74 m²', '111 m²', '63 m²', '152 m²', '2 000 m²', '1 235 m²', '83 m²', '172 m²', '1 552 m²']","['1', '1', '1', '1', '3', '1', '1', '2.5', '4', '1', '2', '1', '1', '2', '1', '2', '4', '2', '2.5', '4', '3.5']","['2', '2', '2', '2', '3', '1', '1', '4', '3', '2', '2', '1', '2', '2', '1', '3', '5', '4', '2', '4', '4']","['2', '2', '1', None, '2', '1', '1', '2', '4', None, '1', '1', None, None, '1', '3', '2', '2', '1', '1', '6']"
"['Foreshore', 'Green Point', 'Cape Town City Centre', 'Newlands', 'Lavender Hill', 'Diep River', 'Observatory', 'Kenilworth Upper', 'Observatory', 'Mouille Point', 'Three Anchor Bay', 'Sea Point', 'Bergvliet', 'Llandudno', 'Pelican Park', 'Zonnebloem', 'Camps Bay', 'Mouille Point', 'Fresnaye', 'Wynberg', 'Mowbray']","['\n\n            R 4\xa0800\xa0000\n        ', '\n\n            R 11\xa0950\xa0000\n        ', '\n\n            R 17\xa0500\xa0000\n        ', '\n\n            R 6\xa0995\xa0000\n        ', '\n\n            R 547\xa0999\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 4\xa0495\xa0000\n        ', '\n\n            R 3\xa0195\xa0000\n        ', '\n\n            R 5\xa0500\xa0000\n        ', '\n\n            R 4\xa0999\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 4\xa0975\xa0000\n        ', '\n\n            R 26\xa0500\xa0000\n        ', '\n\n            R 775\xa0000\n        ', '\n\n            R 1\xa0650\xa0000\n        ', '\n\n            R 45\xa0000\xa0000\n        ', '\n\n            R 5\xa0250\xa0000\n        ', '\n\n            R 13\xa0950\xa0000\n        ', '\n\n            R 1\xa0095\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ']","['141 m²', '194 m²', '359 m²', '791 m²', '160 m²', '69 m²', '72 m²', '314 m²', '72 m²', '98 m²', '141 m²', '97 m²', '726 m²', '768 m²', None, '61 m²', '1 435 m²', '93 m²', '627 m²', '50 m²', '61 m²']","['2', '3.5', '3', '2.5', '1', '1', '2', '2', '2', '2', '3', '1', '3', '3', '1', '1', '7', '1', '3', '1', '1']","['2', '3', '3', '4', '3', '2', '2', '3', '2', '2', '3', '2', '4', '4', '2', '2', '5', '2', '3', '1', '2']","[None, '2', '1', '2', '2', '1', '2', '4', '2', '1', '1', '1', '5', '3', '3', '1', '5', None, '4', '1', '2']"
"['Wynberg Upper', 'Camps Bay', 'De Waterkant', 'Salt River', 'Claremont Upper', 'Gardens', 'Sea Point', 'Walmer Estate', 'Woodstock', 'Waterfront', 'Camps Bay', 'Vredehoek', 'Rondebosch', 'Retreat', 'Wynberg Upper', 'Claremont Upper', 'De Waterkant', 'Rondebosch', 'Rosebank', 'Claremont Upper', 'Kalk Bay']","['\n\n            R 1\xa0895\xa0000\n        ', '\n\n            R 12\xa0750\xa0000\n        ', '\n\n            R 2\xa0130\xa0000\n        ', '\n\n            R 1\xa0195\xa0000\n        ', '\n\n            R 6\xa0950\xa0000\n        ', '\n\n            R 2\xa0290\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ', '\n\n            R 1\xa0990\xa0000\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 12\xa0900\xa0000\n        ', '\n\n            R 15\xa0000\xa0000\n        ', '\n\n            R 1\xa0990\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 1\xa0250\xa0000\n        ', '\n\n            R 1\xa0700\xa0000\n        ', '\n\n            R 7\xa0995\xa0000\n        ', '\n\n            R 3\xa0450\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 8\xa0500\xa0000\n        ', '\n\n            R 1\xa0400\xa0000\n        ', '\n\n            R 12\xa0500\xa0000\n        ']","[None, '595 m²', '65 m²', '41 m²', '472 m²', '61 m²', '103 m²', '102 m²', '48 m²', '120 m²', '987 m²', '73 m²', '45 m²', '250 m²', None, '1 041 m²', '76 m²', '45 m²', '1 056 m²', '49 m²', '211 m²']","['1', '3', '1', '1', '4', '1', '1', '1', '1', '2', '2', '2', '1', '2', '1', '6', '1', '1', '4', '1', '2']","['2', '4', '1', None, '4', '2', '2', '2', '1', '2', '4', '2', '1', '3', '1', '5', '2', '1', '4', '1', '2']","['1', '2', '1', '1', '6', '1', '1', None, '1', '1', '6', '1', '1', '2', None, '5', None, '1', '3', '1', '2']"
"['Sea Point', 'Pinelands', 'Gardens', 'Cape Town City Centre', 'Gardens', 'Claremont', 'Bantry Bay', 'Newfields', 'Green Point', 'Waterfront', 'Fresnaye', 'Green Point', 'Rondebosch', 'Zonnebloem', 'Rondebosch', 'Green Point', 'Sea Point', 'Stonehurst Mountain Estate', 'Zwaanswyk', 'Gardens', 'Camps Bay']","['\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 845\xa0000\n        ', '\n\n            R 1\xa0775\xa0000\n        ', '\n\n            R 1\xa0550\xa0000\n        ', '\n\n            R 1\xa0750\xa0000\n        ', '\n\n            R 3\xa0795\xa0000\n        ', '\n\n            R 59\xa0950\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 11\xa0995\xa0000\n        ', '\n\n            R 10\xa0900\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 1\xa0595\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 1\xa0900\xa0000\n        ', '\n\n            R 2\xa0950\xa0000\n        ', '\n\n            R 4\xa0850\xa0000\n        ', '\n\n            R 4\xa0500\xa0000\n        ', '\n\n            R 5\xa0500\xa0000\n        ', '\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ']","['113 m²', None, '46 m²', '37 m²', '57 m²', '496 m²', '698 m²', '650 m²', '56 m²', '115 m²', '195 m²', '56 m²', '75 m²', '46 m²', '70 m²', '62 m²', '158 m²', '197 m²', '1 528 m²', '139 m²', '78 m²']","['2', '1', '1', '1', '1', '3', '5.5', '3', '1', '2.5', '2.5', '1', '1', '1', '2', '1', '1', None, None, '1', '1']","['2', '1', '1', '0.5', '1', '5', '5', '3', '1', '2', '2', '1', '2', '2', '2', '1', '2', None, None, '1', '2']","['1', '1', '1', '1', '1', '3', '2', '1', None, '2', '2', None, '1', '1', '1', '1', None, None, '4', None, '1']"
"['Gardens', 'Camps Bay', 'Newlands', 'Llandudno', 'Fresnaye', 'Rondebosch', 'Newlands', 'Newlands', 'Kenilworth', 'De Waterkant', 'Sea Point', 'Cape Town City Centre', 'Newlands', 'Zonnebloem', 'Green Point', 'Zeekoevlei', 'Kenilworth', 'Tamboerskloof', 'Camps Bay', 'Bantry Bay', 'Kenilworth Upper']","['\n\n            R 3\xa0800\xa0000\n        ', '\n\n            R 3\xa0900\xa0000\n        ', '\n\n            R 1\xa0950\xa0000\n        ', '\n\n            R 28\xa0000\xa0000\n        ', '\n\n            R 8\xa0500\xa0000\n        ', '\n\n            R 1\xa0000\xa0000\n        ', '\n\n            R 5\xa0499\xa0999\n        ', '\n\n            R 6\xa0250\xa0000\n        ', '\n\n            R 1\xa0295\xa0000\n        ', '\n\n            R 3\xa0895\xa0000\n        ', '\n\n            R 5\xa0450\xa0000\n        ', '\n\n            R 1\xa0715\xa0000\n        ', '\n\n            R 6\xa0250\xa0000\n        ', '\n\n            R 2\xa0400\xa0000\n        ', '\n\n            R 3\xa0995\xa0000\n        ', '\n\n            R 2\xa0750\xa0000\n        ', '\n\n            R 1\xa0400\xa0000\n        ', '\n\n            R 2\xa0850\xa0000\n        ', '\n\n            R 18\xa0950\xa0000\n        ', '\n\n            R 1\xa0050\xa0000\n        ', '\n\n            R 1\xa0795\xa0000\n        ']","['139 m²', '78 m²', '49 m²', '991 m²', '519 m²', '39 m²', '158 m²', '625 m²', '59 m²', '99 m²', '124 m²', '35 m²', '625 m²', '61 m²', '104 m²', '496 m²', None, '86 m²', '785 m²', '35 m²', '92 m²']","['1', '1', '1', '5', '5', '1', '2', '3', '1', '2', '2', '1', '3', '1.5', '1', '3', '1', '1', '10', '1', '2']","['1', '2', '1', '6', '5', '0.5', '2', '4', '1', '2', '2', None, '4', '2', '2', '5', '2', '2', '9', '0.5', '2']","[None, '1', '1', '2', '5', None, '3', '3', '1', '2', '2', '1', '3', '1', '1', '6', '1', '1', '7', None, '2']"
